instance,actual_cpu,pred_low,pred_mid,pred_high,action,risk,monthly_savings
instance-010f18e5-cbf8-42c6-9140-f27bd8a6a8ae,8.19,7.6691046,14.300484,17.402988,downsize,risky,0.0
instance-0111038f-6c61-4724-9803-25cdabc2f870,16.945,12.227696,15.424258,18.46048,downsize,risky,1.11014149055481
instance-01115c44-5d24-4155-8532-3f2d7291b385,0.64,0.5063578,1.6158414,0.7964198,terminate,safe,0.0
instance-0112489e-fbd7-47f0-aa62-ae40d4555ce8,1.6366666666666667,1.8203092,2.7155063,3.8035586,terminate,moderate,0.0
instance-0115013a-a718-4652-9c32-0acbede90d26,14.854999999999999,11.773871,15.060462,18.256372,downsize,risky,0.0
instance-0116d97f-6204-4f23-afc0-44ea6332df90,0.48666666666666664,0.3526279,1.6158414,0.68045956,terminate,safe,0.0
instance-0117cfd2-818d-4245-a65b-90a0047f01f3,7.39,11.605749,13.575227,15.688563,downsize,moderate,0.0
instance-011a76ba-cd4c-4dec-b7c4-7b2738a3b6fe,2.1566666666666667,2.1451662,2.3819215,2.44901,terminate,moderate,0.0
instance-011baa3c-ceb2-4460-9b64-4d1b624ca7e9,17.580000000000002,12.200544,13.194346,17.839348,downsize,risky,3.2015271076202407
instance-011bdfbc-7eb7-47d3-821e-4ac639e5a877,16.11666666666667,13.204638,15.153702,17.420849,downsize,risky,0.7029643656412791
instance-011db36d-488a-4f06-aa8b-bb5e503e54d4,8.320000000000002,6.225807,7.577711,10.303628,downsize,safe,0.5418708930969254
instance-012102b2-a4c5-436a-a5f4-5a7a58d623d9,0.6333333333333333,0.43746412,2.4819155,4.4433217,terminate,risky,0.0
instance-012256a7-46d1-4f85-bc8e-d586e14a0be7,4.69,4.3229,5.9391875,8.412212,downsize,safe,0.0
instance-0122a835-6e2e-4ba2-8ef7-87703ff2ff2f,29.183333333333334,5.0218806,21.02105,37.79177,review,n/a,5.958467198689779
instance-01238571-8be3-42a4-b6c8-e34b6226683b,3.36,1.7549176,10.547382,16.7656,downsize,moderate,0.0
instance-0125f2b1-5d14-489e-aeeb-7f698344878e,22.49,5.097361,9.226078,14.062646,downsize,moderate,9.682663035583495
instance-0126847d-dcc6-4ded-b79d-f3da53f932c4,8.745000000000001,5.8302054,6.957919,8.28934,downsize,safe,1.3045690418243416
instance-012a8ab8-ae44-4571-8d8e-e0e1f971cac4,17.24,10.15142,15.349169,18.19211,downsize,risky,1.38030679244995
instance-012b1db4-b2d1-43a2-ab8d-175b568b7335,5.453333333333333,2.7833478,5.0670485,7.9926786,downsize,safe,0.28198789208730046
instance-012b5deb-6883-4f5a-9a59-ef9828494bc7,3.9933333333333336,3.0357015,3.4503067,4.6853504,terminate,risky,0.396409475930532
instance-012bf6d5-da66-47dc-971e-faf17e3ebc3c,7.338333333333332,5.905255,6.777852,9.075229,downsize,safe,0.4091513306935619
instance-012e5d23-6ee8-4f85-aad4-3c7e57a30dbc,12.455,12.478233,12.783716,16.711067,downsize,moderate,0.0
instance-0130ec3f-ed76-48bd-8d0c-80d052af67da,2.556666666666666,2.3842006,2.7430725,2.864507,terminate,moderate,0.0
instance-0132014b-c177-43ea-9453-e3d413e098c5,15.206666666666665,9.305563,14.471088,16.672861,downsize,moderate,0.5369721277872711
instance-01324318-b63a-4717-9439-b2a1a52f0ca6,14.798333333333332,15.772941,62.24513,72.91823,keep,n/a,0.0
instance-0132cb44-7ef0-410d-8361-42bf9279b6b3,3.338333333333333,3.2609558,3.3133109,3.8148963,terminate,moderate,0.018266404374440215
instance-01354adb-3e02-42a0-936e-ce42b756f29f,1.35,3.4089756,7.593354,15.127347,downsize,moderate,0.0
instance-0136d126-a2ef-451c-b16d-1d48a5cad2a8,2.668333333333333,2.0957386,2.6803987,2.9116735,terminate,moderate,0.0
instance-01396971-dbfd-4e47-af9f-cfc378e5c3d0,10.346666666666666,10.203727,11.170258,13.565949,downsize,moderate,0.0
instance-013ac8c4-e8ca-40d8-b3f0-82b5708a4619,0.25833333333333336,0.36855638,1.9308586,1.3057965,terminate,safe,0.0
instance-013bf4c9-3645-4be3-b57d-43c08f607a4b,3.7166666666666663,3.4049897,3.670921,4.313007,terminate,risky,0.03339427296320574
instance-013d75d8-8997-43fd-88bf-f0430282b82c,3.323333333333333,3.1189337,4.6217194,7.6330914,downsize,safe,0.0
instance-013d8673-ff9c-4907-a777-0e6920827811,13.798333333333332,11.633005,13.416589,14.607597,downsize,moderate,0.27867352155049546
instance-013e36dd-9297-4003-870a-3bdd10a48aff,2.2983333333333333,1.4297867,2.852502,3.927722,terminate,moderate,0.0
instance-013e5ea9-5831-4575-aded-ead4d412e9ef,0.12,0.050647195,1.6158414,0.219862,terminate,safe,0.0
instance-013f9b1e-6279-4c4e-bf3d-3d4cda582d40,15.583333333333334,9.438299,14.315659,16.717655,downsize,moderate,0.9254025777180994
instance-013fa44a-9ae0-4060-83eb-b70389265dc2,7.223333333333333,4.2221117,6.7443614,8.682776,downsize,safe,0.34964951089223184
instance-013fcbeb-a97a-408e-a0d8-cae77af3cc41,6.245000000000001,1.3907132,4.254381,6.55806,downsize,safe,1.4531517387390145
instance-0140338b-e986-4ae8-b8d6-c68dc513977a,13.853333333333333,7.830716,11.874385,15.633416,downsize,moderate,1.4446323708852133
instance-0140677c-6f2d-483d-8830-d0c20ab66b95,4.446666666666666,1.987413,4.0407763,5.346822,downsize,safe,0.2963000021616615
instance-01406f76-a252-450b-87dd-bd781ebd3868,16.245,10.705584,15.349169,17.911398,downsize,risky,0.6539567924499519
instance-014116aa-d3ea-4346-9d7a-62103bbb88dc,1.8716666666666668,1.7459841,2.3794878,2.4298842,terminate,moderate,0.0
instance-01437ba5-4e5a-4d01-bf15-f14ac6e3a4cf,3.4966666666666666,3.17554,3.3315425,3.947671,terminate,moderate,0.1205406475702921
instance-01440030-8cc9-44e9-bb5e-6f07c047a17f,2.723333333333333,2.2715602,2.6215198,3.1432135,terminate,moderate,0.07432387641270943
instance-014711dd-dfdd-4b16-8085-636d17dad588,16.166666666666668,2.4306834,10.32642,16.456972,downsize,moderate,4.2633801905314135
instance-01492fdb-dd0a-4057-853a-41f12ab37e2f,3.1466666666666665,3.2725716,3.2296169,3.436698,terminate,moderate,0.0
instance-014b89d8-6c1b-471a-acfe-7afdcfe5f11b,3.823333333333333,3.1869507,3.682845,4.1855264,terminate,risky,0.10255639890034955
instance-014d1f6c-baee-4e49-9c19-2aa59db5d749,2.3383333333333334,2.08318,2.2955892,2.6643176,terminate,moderate,0.031203211053212516
instance-0152da57-4259-44fe-a892-b5a5ff938cd3,11.63,6.104581,7.7793884,10.480071,downsize,safe,2.810946447753907
instance-0153a3bc-1987-4701-8d00-fb2ff0ca7762,6.859999999999999,11.466403,15.349169,17.818016,downsize,risky,0.0
instance-0154a0a8-d39e-4ff6-b7ad-66606976fafc,7.511666666666667,7.3125787,12.775115,16.498339,downsize,moderate,0.0
instance-0154abd5-eb20-482c-90c6-79dc08f5d85e,6.474999999999999,4.1078277,5.7077723,7.29313,downsize,safe,0.5600762538909902
instance-015523f8-c3d2-46c2-9c96-c28f3d325ca0,3.6683333333333334,3.4236646,3.8349674,4.3981223,terminate,risky,0.0
instance-0155d252-ba88-4e98-8acd-1b4b0a6d71ab,17.01666666666667,11.833484,15.426299,18.076265,downsize,risky,1.1609683272043885
instance-0156a327-db1b-40fd-b582-a580e39f5d1f,7.6866666666666665,6.0073857,6.6237955,8.189033,downsize,safe,0.7758959448496501
instance-0157249e-7994-4cea-b993-1732bc29920e,2.32,1.9586657,2.3819215,2.73367,terminate,moderate,0.0
instance-01579397-18d4-4cf3-a8e9-7a128067fd84,2.5025,2.3591537,6.7920165,6.5365458,downsize,safe,0.0
instance-015a96c9-d93e-4eca-a98e-eb586ba4a17b,7.113333333333333,5.544035,7.2178707,8.552729,downsize,safe,0.0
instance-015acd7d-6201-43f3-97e9-a944d189936e,15.89,9.876341,14.88081,17.35669,downsize,risky,0.7367088577270512
instance-015b5044-5342-404f-871e-a49ed2f932ab,8.479999999999999,5.1769514,7.6639605,9.741008,downsize,safe,0.5957088665008535
instance-016118eb-3ff8-467d-b24c-a416dda028a4,9.076666666666666,4.5926824,8.487913,10.264726,downsize,safe,0.42979008051554335
instance-0161c311-7e66-4f3b-844c-cbec37d81afc,2.6233333333333335,2.3206034,2.77229,2.9535332,terminate,moderate,0.0
instance-0162bec8-bcb6-44c1-8793-956ace1811ff,3.6016666666666666,2.7515662,4.337418,6.103906,downsize,safe,0.0
instance-01656498-6d4b-42b1-b22c-82fce635a941,7.865000000000001,0.9651934,6.57148,13.234927,downsize,moderate,0.9442697479248056
instance-0165e782-30e9-4055-81e7-f0084783d384,2.2483333333333335,2.2058587,2.5440161,2.7334604,terminate,moderate,0.0
instance-0166a70a-e222-4c72-bd60-a001a2d5064f,9.091666666666667,5.8767095,8.313275,10.03188,downsize,safe,0.5682256704966229
instance-0169b458-40a2-457e-bc3d-dcccf966856f,15.295000000000002,9.980878,15.349169,17.550083,downsize,risky,0.0
instance-016a1b14-87ea-4024-81d0-da4e55b696fc,2.145,1.9518665,2.2955892,2.5424216,terminate,moderate,0.0
instance-016a223b-8a48-425b-a761-44465ffb3936,13.398333333333335,8.194687,15.4267435,19.909636,downsize,risky,0.0
instance-016a91f7-b326-4f22-bf48-9dfa9600fa42,15.818333333333333,4.6636367,11.622519,16.627932,downsize,moderate,3.0629447995503747
instance-016b8a89-995f-4d91-8766-e884febc24ff,15.38,8.624591,14.045334,15.809601,downsize,moderate,0.9743062805175786
instance-016cf093-624c-4cf7-b1b8-477ca514ee53,11.901666666666666,8.978528,13.729788,17.609064,downsize,risky,0.0
instance-016d5228-6428-4c0b-9642-48c198bb26de,2.473333333333333,1.9712331,2.7932668,3.6754153,terminate,moderate,0.0
instance-016dcf62-160e-4e87-88c9-df57aadd6694,16.59,10.132276,15.677491,18.56902,downsize,risky,0.6661314327239989
instance-016f49b2-6e72-4a01-be9f-b67f63128a48,8.525,6.7127676,8.919305,11.848064,downsize,safe,0.0
instance-016f8667-5400-4cb5-90db-539e240750eb,11.411666666666667,6.7435675,11.559488,15.0095415,downsize,moderate,0.0
instance-01703935-7e82-4325-af4f-4748bc9b60f1,6.739999999999999,6.361159,7.2262945,9.535192,downsize,safe,0.0
instance-01705cda-9fbb-4d8b-8804-e569155c6e69,12.541666666666666,12.14918,12.659147,14.660981,downsize,moderate,0.0
instance-0171d2f1-6125-4382-b818-c8f97c83d9bf,8.389999999999999,3.9386256,8.487913,10.379384,downsize,safe,0.0
instance-01723add-28d4-4c4e-84ef-21b99b8ec48e,20.328333333333333,4.3365817,15.572212,21.748426,review,n/a,3.471968413289388
instance-017514f8-28a6-463d-99e4-e0067d5f1fc9,2.06,1.921887,2.5571296,2.8660731,terminate,moderate,0.0
instance-01753a38-075a-4f16-abc6-15c0a8058540,5.863333333333334,5.153435,5.9381404,6.7780414,downsize,safe,0.0
instance-017a014c-1169-4a88-ab47-0ebe8c6a636e,8.991666666666667,6.588941,9.1403,10.385905,downsize,safe,0.0
instance-017e1950-87f1-4ab1-ba8e-76d67b4d898e,14.055,11.926064,12.218096,14.697464,downsize,moderate,1.3409400810241696
instance-017fcdbe-05cc-4eea-9945-c539d00015b8,1.8833333333333335,1.6114284,2.2173932,1.8569204,terminate,safe,0.0
instance-01806f15-3ac7-4b84-8f91-1ddc5f996a32,7.836666666666667,5.0488935,6.8660936,8.446513,downsize,safe,0.7085183127085369
instance-0180fac5-3f98-496d-85c0-eeecdc39bbb9,6.28,5.8411884,8.734796,10.290765,downsize,safe,0.0
instance-01855856-76b1-44d1-acfa-79ac606bebda,9.118333333333334,5.9634604,8.719458,13.235218,downsize,moderate,0.2911792661031093
instance-01876fe6-684a-4bc0-98ec-74d337769a72,16.413333333333334,12.929404,15.344483,17.925552,downsize,risky,0.7802604691823329
instance-01893b21-c7ec-4212-a64c-f242804d73fd,11.603333333333333,10.90027,16.62439,20.675438,review,n/a,0.0
instance-018a73ae-753a-468e-9833-1315ede93f3d,7.965000000000001,5.036158,8.224805,10.541601,downsize,safe,0.0
instance-018c4c42-453a-4c38-aefa-939587ad99d4,1.5799999999999998,1.4196515,2.0851903,1.789883,terminate,safe,0.0
instance-018de8a1-dbaf-488b-9eb7-4988248f750c,3.8266666666666667,1.7677337,4.494622,5.4153166,downsize,safe,0.0
instance-018ee12e-9d09-439b-8775-97a4ab5d4b5f,9.015,4.774158,8.344181,10.287151,downsize,safe,0.48969782562255904
instance-018f7aae-a70b-4734-8c4e-30da56aedcce,7.411666666666666,5.483604,7.665857,9.375521,downsize,safe,0.0
instance-018fd34e-8f09-448d-9b67-51eb4596fcce,4.585,4.229202,4.625701,5.8458085,downsize,safe,0.0
instance-01908b66-0665-469f-b1ba-4d8ed716717a,2.5649999999999995,11.065139,17.760542,23.615868,review,n/a,0.0
instance-01916146-1a1a-4c94-ad87-c4b0945cd59e,3.28,3.033028,3.0774946,3.4501712,terminate,moderate,0.14782892646789536
instance-0192ccd3-7ee8-4948-8a50-0a326229490f,2.73,2.4466138,2.9954412,3.5729837,terminate,moderate,0.0
instance-0193d41e-9dc2-44de-8403-ad85dde9d52c,0.57,0.39506096,1.6158414,0.6832335,terminate,safe,0.0
instance-0195139d-90b7-4bd5-9586-a8499c4ef233,16.46,8.966399,14.580596,19.809584,downsize,risky,1.3719649417877204
instance-01976b6b-376f-4c6f-a55a-c5ed5da01c57,8.486666666666666,3.8437772,9.238509,11.752826,downsize,safe,0.0
instance-01989839-2d79-40a7-ba46-ae37929e21c2,2.0866666666666664,1.7860508,3.6178925,3.6344712,terminate,moderate,0.0
instance-01999093-2309-40e5-89c5-090951fc042e,16.221666666666668,8.255727,14.491247,17.45775,downsize,risky,1.2632062273661302
instance-019a2788-faa3-42b7-bc68-ee9f038a63f8,15.531666666666666,9.030738,14.966528,16.992496,downsize,moderate,0.41255127131144176
instance-019a3e3a-5eef-49ea-b4b9-281bc01deb55,4.668333333333334,4.0726805,4.6708035,5.947309,downsize,safe,0.0
instance-019acc8a-67d4-4257-8e97-f87f07fa68b7,5.318333333333334,4.4925976,5.331343,6.57059,downsize,safe,0.0
instance-019b0892-b728-498a-b9f1-20c2839e1d39,3.725,3.4963627,3.9299054,4.4206705,terminate,risky,0.0
instance-019b0ecc-53e4-4d6b-a39c-1cab2de21a9d,15.699999999999998,7.1822004,13.431673,16.661505,downsize,moderate,1.6558786735534652
instance-019cd17a-f3dd-4b86-af35-17018c13542a,4.791666666666667,4.0442786,5.086293,5.499286,downsize,safe,0.0
instance-019cf154-eff1-48bf-af14-7cde2acd98e5,11.005,9.711158,11.019588,14.023042,downsize,moderate,0.0
instance-019d9888-518e-48c5-92ea-3954a4cba602,16.108333333333334,9.313798,14.88081,17.29663,downsize,risky,0.8960921910603847
instance-019e149d-e008-4d80-b25b-3465315786a5,14.896666666666667,6.275437,13.053818,16.589281,downsize,moderate,1.3452797098795573
instance-019e9b11-2111-4691-8361-2017f6d02aaf,15.688333333333333,8.011325,14.022984,17.30733,downsize,risky,1.2157053410847976
instance-019eccfe-6980-417e-b690-ebbc85fbf29a,16.53,11.877238,15.230832,17.777819,downsize,risky,0.9483925670623787
instance-01a12e0d-4e87-42cc-8ee4-63158f3c0fe8,2.5366666666666666,2.0122552,6.0454354,14.494157,downsize,moderate,0.0
instance-01a342d4-faad-4396-b454-cd37d83bf25c,33.6,5.309909,24.735914,50.61482,review,n/a,6.470782611846926
instance-01a367ae-f522-443f-adac-107de4304416,8.316666666666665,3.9137585,7.588613,9.310058,downsize,safe,0.5314791523615504
instance-01a3a29a-30ac-4b50-a9c7-299fc95cf108,0.25,0.21302496,4.8754864,9.655654,downsize,safe,0.0
instance-01a3fc3c-dbf2-4c38-b9ef-d86341ad8122,13.219999999999999,6.5548625,9.1403,11.169379,downsize,safe,2.9781811481475824
instance-01a48c98-3511-4d91-a838-abfe7e9f6121,6.058333333333333,5.141424,6.01356,6.7211995,downsize,safe,0.032684665997822604
instance-01a77b96-5808-4ca3-8a48-52f4f452a2ce,3.0066666666666664,3.1364594,3.5351353,4.8473344,terminate,risky,0.0
instance-01a78f53-2799-42ce-81b1-4ea63088732e,2.8716666666666666,2.9277034,3.0988846,3.4116242,terminate,moderate,0.0
instance-01a7c0a6-962d-4a09-a7ab-01fdbf30221d,17.41,11.22782,15.349169,17.932846,downsize,risky,1.5044067924499513
instance-01aa4b92-5e74-4d5e-85b0-4ca9783527b6,3.2516666666666665,2.9063504,3.160388,3.593352,terminate,moderate,0.06663343187967924
instance-01ad5257-8359-479b-af09-e3e005ec9975,3.3216666666666668,3.151282,3.2378917,3.4387662,terminate,moderate,0.061155744616190666
instance-01ae1427-d4d1-4009-95d1-bc0bce1fb426,5.576666666666667,3.1755788,4.8799677,6.5201006,downsize,safe,0.5085902533213301
instance-01ae8db1-9589-4590-a715-5a2a3d35c73f,9.311666666666667,5.574024,8.063311,10.2625885,downsize,safe,0.9112999117533371
instance-01afdc7c-bca4-4665-ae5c-a5fc0dfa8ef6,5.07,3.5332365,4.532669,6.0966907,downsize,safe,0.3922515808105471
instance-01b13b90-2799-467b-9e6d-1c4f57a9cf31,1.1783333333333335,1.0872153,1.9374526,1.4872212,terminate,safe,0.0
instance-01b2cb70-7704-4a36-be8c-dccc8fd50b8e,10.07,3.5809913,8.344181,9.923191,downsize,safe,1.259847825622559
instance-01b79ad6-5cec-4429-a6a7-ace38e155f23,2.513333333333333,1.7985357,2.2173932,2.3702002,terminate,moderate,0.21603632663091016
instance-01b7ae36-dcc5-4c11-9698-e440e1e0c848,6.251666666666668,5.88816,6.8824997,7.9335194,downsize,safe,0.0
instance-01ba6287-a90e-418f-bddc-aab93dfe7eb8,13.986666666666666,8.021997,14.360253,17.642225,downsize,risky,0.0
instance-01bb3b31-bea9-495c-b954-56acf8266468,7.25,5.918602,11.551853,15.213602,downsize,moderate,0.0
instance-01bc5c8c-1c53-4813-8e1d-1a3619d21474,1.8250000000000002,4.596954,8.039437,9.997874,downsize,safe,0.0
instance-01bdc557-473a-48d7-a26d-8e1ea0d7870f,0.21333333333333335,0.13674085,1.6158414,0.43716526,terminate,safe,0.0
instance-01be234e-f9e1-48a9-a744-a41be1245fb1,3.8200000000000003,2.258375,4.279199,5.4580116,downsize,safe,0.0
instance-01be8d34-6368-41ba-a5ef-2a348d045b00,6.528333333333333,5.662165,7.0230756,8.429494,downsize,safe,0.0
instance-01be9dcd-477a-4b88-a042-fa383b511b98,10.979999999999999,7.7019796,10.997917,14.828408,downsize,moderate,0.0
instance-01bf9d28-f3df-4658-ba01-962e4def2ed9,2.275,1.6636839,2.8477092,3.4363465,terminate,moderate,0.0
instance-01bf9f51-ff97-4fd9-896a-ed8cc4d5889a,5.178333333333334,3.9037015,4.4659157,5.8488603,downsize,safe,0.5200648869832359
instance-01bfc1a2-e815-423e-bafb-cdbf2159bb11,3.731666666666666,3.356864,3.587227,3.8727505,terminate,moderate,0.10544087921778314
instance-01bff36a-ada2-46aa-a329-27b5e3ec4121,8.408333333333333,6.6337876,8.476802,10.29229,downsize,safe,0.0
instance-01c26365-d451-48ac-be0a-9830179c3525,36.089999999999996,34.34549,41.514202,70.27234,review,n/a,0.0
instance-01c48db3-47b0-4a9c-a3e6-d07af32b3f18,14.88,5.956787,7.862659,10.933873,downsize,safe,5.122658946418762
instance-01c7235d-4ebc-4078-a8e1-e4aaab62b93d,3.6816666666666666,3.6175478,3.7650585,4.061166,terminate,risky,0.0
instance-01c89333-b719-4f6a-86b4-c75ab85f8c2e,2.875,2.38764,4.3620872,6.1682615,downsize,safe,0.0
instance-01c9faff-18f6-4c8c-b9ef-cbb8b2d6f21a,2.9066666666666667,2.1414747,2.9019234,3.7281718,terminate,moderate,0.0034625714937846345
instance-01cf0796-97eb-436c-bc7c-aa6b2e4b99d9,3.3833333333333333,2.5581129,2.9124675,3.1563747,terminate,moderate,0.3437320731480916
instance-01cf6970-4590-477b-978a-bc13f3ec8436,7.87,4.5106945,8.19501,10.7814865,downsize,safe,0.0
instance-01d0a8ad-75a5-4112-b8b3-6374ce8ae368,2.0233333333333334,1.0776329,2.8035269,3.1134748,terminate,moderate,0.0
instance-01d18314-b7e1-479b-b84f-6a6d708b79d2,0.38666666666666666,0.44304267,1.8554394,1.6325228,terminate,safe,0.0
instance-01d2c5ce-193e-4cd9-ada1-6246df33c14c,1.4566666666666668,1.428278,2.0851903,1.6966379,terminate,safe,0.0
instance-01d2cd3d-e739-4c65-9b2f-eb5f36ebd68c,7.628333333333334,4.943677,8.18252,9.903633,downsize,safe,0.0
instance-01d4d281-fd50-4f3c-95dc-f7ff635ccaf2,2.2083333333333335,2.3138292,2.5236938,2.880046,terminate,moderate,0.0
instance-01d77d72-3018-45f5-bede-d954fd94e9da,9.101666666666667,6.6765637,9.084478,12.257837,downsize,moderate,0.012547450510660738
instance-01d95ce3-c512-4ac1-83a4-0ab0e6f16ce6,2.8416666666666663,2.6682887,2.8349638,3.158014,terminate,moderate,0.004893093744913499
instance-01d96a6e-0533-4535-a388-f9b5a7bde24b,16.529999999999998,12.505782,15.236396,17.755796,downsize,risky,0.944331039810179
instance-01dc4c12-7234-49d4-b072-cb271f0a862d,2.1216666666666666,1.7318327,2.5324106,2.8722076,terminate,moderate,0.0
instance-01dc7021-7973-4391-8ff4-304398ed5840,1.4433333333333334,1.3260105,2.0851903,1.7191087,terminate,safe,0.0
instance-01dcc5b4-25cb-4c49-b5bc-7466d79559da,7.079999999999999,2.369252,2.580978,2.8669899,terminate,moderate,3.2842861207962026
instance-01de3f58-ef85-40d9-b224-57b702983649,33.99166666666667,18.171421,29.165052,35.582043,review,n/a,3.5234284044901534
instance-01e00326-f0d0-48d0-b7fd-2c9edff56052,3.1633333333333336,2.9089425,3.0988846,3.2818425,terminate,moderate,0.04704758809407568
instance-01e05ef6-c627-440a-8fd0-d59b918ff178,13.488333333333335,6.864974,13.021887,16.487638,downsize,moderate,0.3405059506734225
instance-01e0dd74-a6a0-446f-bf9a-51f95293d4ff,11.51,10.767213,11.537149,13.9029,downsize,moderate,0.0
instance-01e42722-7823-4a93-bc7c-ea5e8847b8ef,3.2266666666666666,3.0711327,3.1743038,3.753932,terminate,moderate,0.03822491451899204
instance-01e5cd42-1567-42a3-9e56-1d97c62ddfac,3.2383333333333333,3.146039,3.0774946,3.3605623,terminate,moderate,0.1174122598012288
instance-01e6a217-79d3-47f0-bbeb-3b183c37bec6,3.7366666666666664,2.8675773,3.835768,5.235892,downsize,safe,0.0
instance-01e80cdc-aa09-4147-af75-3cd84780223a,0.9966666666666667,0.93415004,1.9374526,1.65772,terminate,safe,0.0
instance-01e8aab3-c1c4-4c5a-bac5-b0687a4b3f27,7.82,11.551174,15.770803,19.077059,downsize,risky,0.0
instance-01e94037-6945-469f-9bca-6da1f6118562,0.9366666666666666,0.9003802,1.9374526,1.4858457,terminate,safe,0.0
instance-01e9da87-bc19-413e-bc0f-a350f9c72ad7,15.063333333333333,6.9902363,13.629457,16.923744,downsize,moderate,1.0467293774922684
instance-01eb8607-15a0-452c-b223-0190d90a4d99,2.556666666666666,1.8819795,2.4576838,2.802397,terminate,moderate,0.07225749146143562
instance-01ed94d5-edb9-4d90-b6a6-703c02035dbe,1.21,1.2003478,1.9374526,1.7304012,terminate,safe,0.0
instance-01edd326-6daa-40d8-8f4b-986f13e3357a,3.2133333333333334,2.6748524,3.684337,4.7800336,terminate,risky,0.0
instance-01ee04a4-3752-4c84-9c5c-7646029b0b1c,0.635,1.4583517,3.0409303,3.9827056,terminate,moderate,0.0
instance-01ee22bb-0f11-481d-a197-4365daec4e92,1.215,1.1035807,2.1770508,1.895203,terminate,safe,0.0
instance-01ef92bd-4f14-40de-91d3-00bfefb6b732,8.193333333333333,4.1371975,8.344181,9.894524,downsize,safe,0.0
instance-01efbdae-07d8-40db-9fba-aae4b4ffffe3,18.033333333333335,11.952606,15.938673,20.009464,review,n/a,1.5291020291646333
instance-01f04bc5-1e4a-44d3-98d2-3bbf38333e0e,4.388333333333333,4.362672,5.4301057,6.792984,downsize,safe,0.0
instance-01f19a63-20b6-4a46-9089-58a82669e629,2.376666666666667,2.2156434,2.4408004,2.7771633,terminate,moderate,0.0
instance-01f39e67-c275-40c1-b1ac-d54fb97f036b,2.0033333333333334,1.6671448,3.0424435,3.420887,terminate,moderate,0.0
instance-01f6ad0d-005e-4571-9d24-68df5b2bd2ed,0.86,0.7355418,1.6158414,1.953871,terminate,safe,0.0
instance-01f8a11f-e7a4-414b-be54-4e74352853c4,7.181666666666666,4.8227644,5.746833,6.335096,downsize,safe,1.0474286879221593
