instance,cpu_mean,cpu_median,cpu_p5,cpu_p95,cpu_min,cpu_max,cpu_n,mem_mean,mem_median,mem_p5,mem_p95,mem_min,mem_max,mem_n
instance-9b1c4c6c-41f2-4186-b154-6210cb5e50f6,6.9558,6.9558,6.9558,6.9558,6.9558,6.9558,2,60.2,60.2,60.2,60.2,60.2,60.2,2
instance-9b1cb9c6-e360-4fb0-89af-1abd7d49bcfa,0.4817,0.4817,0.4817,0.4817,0.4817,0.4817,2,3.8079,3.8079,3.8079,3.8079,3.8079,3.8079,2
instance-9b1d83df-d285-480c-b422-800d89a088a9,19.8344,19.8344,19.1519,20.5169,19.1519,20.5169,4,99.8298,99.8298,99.7946,99.865,99.7946,99.865,4
instance-9b1e816d-64fd-47c4-80a3-60dd25319c3e,1.8792,1.6021,1.5441,5.581,1.5441,5.581,33,81.752,80.3742,76.6107,89.1255,76.6107,89.1623,33
instance-9b1e819e-f74a-4c6c-b227-ff20fee88591,14.9103,14.8608,14.5891,15.3397,14.5672,15.9821,60,99.864,99.8691,99.8414,99.8691,99.8275,99.8691,60
instance-9b1ebec2-684d-43d2-be12-31a0b88d9e08,18.4772,18.5506,15.6657,19.4635,14.9962,26.3877,66,97.8373,98.2733,94.2955,99.8076,92.6155,99.8153,66
instance-9b1ffc89-657a-458c-b612-ab93e13cecd9,1.5974,1.5974,1.5974,1.5974,1.5974,1.5974,1,79.8722,79.8722,79.8722,79.8722,79.8722,79.8722,1
instance-9b20ed74-11e1-4847-9121-b05ca7989842,3.6201,3.5355,3.2203,3.7742,3.1597,7.4404,62,99.992,100.0,99.9722,100.0,99.9722,100.0,62
instance-9b213545-3abb-4417-8bc8-97712b20b8fb,3.9193,3.9193,3.9193,3.9193,3.9193,3.9193,2,20.6261,20.6261,20.6261,20.6261,20.6261,20.6261,2
instance-9b219ffe-dff1-4549-bc45-801e2cb69465,3.615,3.1606,1.2943,7.0039,1.2688,7.5763,60,99.9673,99.98,99.8833,99.9808,99.7471,99.9809,60
instance-9b225184-eea9-4d0b-a6bb-faa67f5ca1a6,1.6329,1.6329,1.6329,1.6329,1.6329,1.6329,2,3.1883,3.1883,3.1883,3.1883,3.1883,3.1883,2
instance-9b22a01e-d406-49a6-96f4-6d0d880102a4,3.0859,2.6016,2.2337,5.3535,2.1526,19.8755,117,99.9947,100.0,99.9697,100.0,99.9306,100.0,117
instance-9b233759-0fe8-4148-b8f5-7d58c2298409,18.2772,17.9782,16.8265,20.5379,16.7006,21.1532,68,97.6676,97.9252,95.7179,98.2627,95.7049,98.2835,68
instance-9b2338df-1209-4af3-824a-52fdd227fc3a,75.9558,75.9558,75.9558,75.9558,75.9558,75.9558,2,93.9178,93.9178,93.9178,93.9178,93.9178,93.9178,2
instance-9b23ae2a-da77-4755-9318-a94349c803b0,6.0645,6.0645,6.0645,6.0645,6.0645,6.0645,2,99.9869,99.9869,99.9869,99.9869,99.9869,99.9869,2
instance-9b2446c7-3fd8-45b7-bb20-4905fa50581c,9.4401,10.9419,2.2259,12.1822,2.2259,12.1822,15,99.8691,99.8691,99.8691,99.8691,99.8691,99.8691,15
instance-9b2573c4-6f64-494f-829a-ef03282fa3b1,9.1146,8.9621,8.7851,9.7239,8.7851,9.7239,37,99.5061,99.5057,99.5037,99.5093,99.5037,99.5093,37
instance-9b259f17-919c-4ed8-b0f3-4f32b2758249,9.2827,9.555,4.5364,9.7911,4.5364,9.7911,35,99.6569,99.6569,99.6569,99.6569,99.6569,99.6569,35
instance-9b25bc02-4a3a-47ff-82c8-6d2991e637e5,1.4897,1.4897,1.4897,1.4897,1.4897,1.4897,2,19.1617,19.1617,19.1617,19.1617,19.1617,19.1617,2
instance-9b25d55a-9000-4542-924b-e18c0953c701,0.8721,0.8721,0.8721,0.8721,0.8721,0.8721,2,34.636,34.636,34.636,34.636,34.636,34.636,2
instance-9b2795a6-77b2-4632-bdd4-2eeb8f7757fa,5.5029,5.5029,5.5029,5.5029,5.5029,5.5029,2,56.8234,56.8234,56.8234,56.8234,56.8234,56.8234,2
instance-9b27fe20-7172-4d82-8a75-d369bd335220,9.3287,8.0049,7.4222,12.7835,7.4222,12.7835,10,98.7321,99.8037,94.4745,99.8037,94.4745,99.8037,10
instance-9b288703-0d3c-455c-a102-2e52c0809615,10.1539,9.5689,8.4719,12.6727,8.4219,16.6405,62,99.8992,99.9087,99.8532,99.9087,99.8373,99.9087,62
instance-9b299569-df88-4a76-a504-cacbb1c414f1,8.4565,8.4565,8.2177,8.6952,8.2177,8.6952,4,100.0,100.0,100.0,100.0,100.0,100.0,4
instance-9b2a1537-6b6f-4396-a049-cbead74ea7c0,18.9208,18.8578,18.2105,20.6252,18.2105,20.6252,13,95.1355,96.7957,86.8983,96.8278,86.8983,96.8278,13
instance-9b2a27f2-eb39-4796-acbb-cdd16b10cb04,6.898,6.898,6.898,6.898,6.898,6.898,1,58.6944,58.6944,58.6944,58.6944,58.6944,58.6944,1
instance-9b2a7a91-0721-45ce-9f28-841d44308dd7,8.3178,8.3178,8.3178,8.3178,8.3178,8.3178,2,46.5245,46.5245,46.5245,46.5245,46.5245,46.5245,2
instance-9b2aac1f-01be-4ea7-b2f5-a865a7d759be,3.5863,3.5863,3.5863,3.5863,3.5863,3.5863,2,13.1722,13.1722,13.1722,13.1722,13.1722,13.1722,2
instance-9b2ab07e-722f-4f61-91fd-039e28c3611d,5.204,5.204,2.12,8.2879,2.12,8.2879,4,16.165,16.165,16.0674,16.2626,16.0674,16.2626,4
instance-9b2b583e-ef6b-439e-a0cd-0d660c76e156,3.1507,3.1507,3.1507,3.1507,3.1507,3.1507,2,18.3933,18.3933,18.3933,18.3933,18.3933,18.3933,2
instance-9b2b7af2-52a0-4927-82ac-fd35134ebdf3,13.3503,13.3503,13.3503,13.3503,13.3503,13.3503,2,97.4552,97.4552,97.4552,97.4552,97.4552,97.4552,2
instance-9b2bb12f-a5d1-4306-86be-559954f655d3,2.6145,2.5977,2.3812,2.845,2.3241,2.9746,64,39.4152,39.0005,38.3922,42.1148,38.3893,42.1615,64
instance-9b2d48c2-a805-4b85-9187-64c66db25977,2.1543,2.0991,2.0396,2.5421,2.0396,2.5421,13,98.0885,98.1058,97.9838,98.1087,97.9838,98.1087,13
instance-9b2df4ca-c97d-4b45-81f6-4431cbad327f,2.1559,2.1612,1.9555,2.3267,1.9328,2.3683,62,34.2953,34.1688,33.4538,35.3368,33.4421,35.802,62
instance-9b2e69b5-8d5b-4004-bbf2-5e52e349f49a,7.342,7.342,7.342,7.342,7.342,7.342,2,28.1164,28.1164,28.1164,28.1164,28.1164,28.1164,2
instance-9b2e82a1-6ab1-4ee1-9bd6-04659c645c90,2.7477,1.5396,1.517,7.6252,1.517,7.6252,5,82.8286,83.5733,79.85,83.5733,79.85,83.5733,5
instance-9b2e96da-741c-444e-a946-70da79699421,17.8694,18.1401,16.3664,18.3103,16.3664,18.3103,11,96.5832,97.5495,92.2292,97.5688,92.2292,97.5688,11
instance-9b2f2e74-287e-440e-b3e7-a1baa14edb94,3.3699,3.3699,3.3699,3.3699,3.3699,3.3699,2,21.1467,21.1467,21.1467,21.1467,21.1467,21.1467,2
instance-9b2f74c1-eca1-430b-9c44-4f70cea8185a,2.4228,2.4228,2.4228,2.4228,2.4228,2.4228,2,28.4009,28.4009,28.4009,28.4009,28.4009,28.4009,2
instance-9b302485-918b-4ec0-964a-b310dcaba6bf,8.1384,8.1384,8.1384,8.1384,8.1384,8.1384,2,65.4316,65.4316,65.4316,65.4316,65.4316,65.4316,2
instance-9b30367c-64fc-40d9-8671-be2e06c66b8b,15.9115,12.2319,9.32,33.956,9.32,33.956,10,84.3672,86.9741,67.441,92.8411,67.441,92.8411,10
instance-9b32ccf1-33fa-4f4b-b10e-f268d05a6f74,8.3126,8.3126,8.3126,8.3126,8.3126,8.3126,2,63.4439,63.4439,63.4439,63.4439,63.4439,63.4439,2
instance-9b32dc58-e81c-4e64-8ce3-e77edf1e68c6,7.2774,7.9389,4.8097,8.8865,4.7626,8.8965,60,98.9422,98.9436,98.9298,98.9436,98.9298,98.9436,60
instance-9b32ea90-4d0c-483a-af2f-1f16e56b37b9,2.1179,2.1179,2.1179,2.1179,2.1179,2.1179,2,16.2768,16.2768,16.2768,16.2768,16.2768,16.2768,2
instance-9b3316da-87d5-41a0-84d4-5da6d8fd1472,16.5684,16.5302,15.3352,17.1576,14.7719,18.4989,64,98.7044,98.812,98.307,98.9012,98.2741,98.9016,64
instance-9b33f5f5-ad9d-43d1-ab53-01d00f7c3f1a,5.8148,5.8148,2.1307,9.4989,2.1307,9.4989,4,76.2981,76.2981,74.4215,78.1748,74.4215,78.1748,4
instance-9b341cb6-ffe5-4215-a95a-28a5c69c7c4e,1.4151,1.3058,1.1648,1.9523,1.15,2.152,62,89.1741,89.1789,89.1541,89.1789,89.1293,89.1789,62
instance-9b343d05-4c2a-4fc3-9994-1f8a1c0537ad,8.0117,8.0117,8.0117,8.0117,8.0117,8.0117,2,18.9658,18.9658,18.9658,18.9658,18.9658,18.9658,2
instance-9b34a055-d947-4154-bc6e-dd219da727bb,8.4025,8.3202,7.9999,9.2263,6.9115,9.2342,62,97.2964,97.3461,96.9409,97.4048,96.7645,97.4638,62
instance-9b357189-3cdc-42aa-9419-4c26b475afb7,0.5803,0.5803,0.5803,0.5803,0.5803,0.5803,2,3.81,3.81,3.81,3.81,3.81,3.81,2
instance-9b3587dd-724a-4f6b-b5c5-bb0b868af825,1.1358,1.1358,0.57,1.7017,0.57,1.7017,4,36.8231,36.8231,36.5377,37.1086,36.5377,37.1086,4
instance-9b365782-3f8a-4908-a254-a676f2d2cfa3,8.6815,8.6667,7.0673,9.6072,6.9548,9.6072,66,96.6972,97.0097,92.9152,97.3005,91.0548,97.3013,66
instance-9b36877e-15c0-4f18-bbb5-71026c3a8abf,1.7675,1.7612,1.7579,1.7786,1.7579,1.7786,5,79.7857,79.8338,79.5609,79.8501,79.5609,79.8501,5
instance-9b36f936-1a5c-4dd4-9b0c-242bc7c6028d,3.5289,3.5234,3.4619,3.6071,3.4619,3.6071,8,45.7374,49.9003,29.2775,53.8715,29.2775,53.8715,8
instance-9b376df1-38d9-44f5-8a08-5d632c4d95f7,17.4725,16.8287,2.566,25.0002,1.5395,25.0476,43,97.9594,99.6523,83.9005,99.8037,83.5946,99.8037,43
instance-9b3804df-d745-49ec-b2aa-3fea3487695f,14.7281,16.9403,4.0394,17.7533,4.0394,17.7533,18,94.0824,97.6169,74.5033,97.7123,74.5033,97.7123,18
instance-9b384727-4289-4ac8-aeac-37b703a182a1,12.121,12.121,12.121,12.121,12.121,12.121,2,72.836,72.836,72.836,72.836,72.836,72.836,2
instance-9b38b712-5183-4cd8-8110-cbe131cbeb50,2.0873,1.8558,1.8053,2.6006,1.8053,2.6006,6,73.5057,72.9396,72.5784,74.999,72.5784,74.999,6
instance-9b38bce7-3070-4bba-981a-ab76bf78cab6,2.8224,2.7859,2.2698,3.5196,2.1009,4.7674,130,96.2174,96.7268,92.0903,98.373,91.9729,98.3808,130
instance-9b38ff24-45eb-41da-9a75-fc9f962115db,2.3723,2.3723,2.3723,2.3723,2.3723,2.3723,2,20.1693,20.1693,20.1693,20.1693,20.1693,20.1693,2
instance-9b390374-bdf3-4dcf-90ab-fb95ca4ecd40,3.2721,3.2721,3.2721,3.2721,3.2721,3.2721,2,36.517,36.517,36.517,36.517,36.517,36.517,2
instance-9b3958c0-2d6b-47ab-b839-3fbddbe13e3d,1.5938,1.5938,1.5938,1.5938,1.5938,1.5938,1,81.7404,81.7404,81.7404,81.7404,81.7404,81.7404,1
instance-9b3a730e-d1bb-49bf-b0df-c6d54b5ae5f7,0.3123,0.291,0.291,0.3549,0.291,0.3549,3,99.945,99.945,99.945,99.945,99.945,99.945,3
instance-9b3ab03b-4259-49a3-adba-2ba304161c86,17.806,17.9516,14.3768,20.7747,5.2756,21.4112,64,97.2447,97.5555,92.8583,98.762,92.1521,98.7621,64
instance-9b3ab161-ed7b-448d-8f68-e452c70d25e9,0.4767,0.4767,0.4767,0.4767,0.4767,0.4767,2,2.8019,2.8019,2.8019,2.8019,2.8019,2.8019,2
instance-9b3b125a-6bd0-41ec-9b11-1dfba5fd6ee8,4.736,4.736,4.736,4.736,4.736,4.736,2,53.536,53.536,53.536,53.536,53.536,53.536,2
instance-9b3b2154-6e6f-483f-ab68-68b104215373,1.7029,1.7029,1.7029,1.7029,1.7029,1.7029,2,15.1637,15.1637,15.1637,15.1637,15.1637,15.1637,2
instance-9b3b8213-95f6-421e-af82-cda4e3f1314d,16.8884,20.2223,7.7813,21.2297,7.7813,21.2297,16,99.8042,99.8118,99.7749,99.8281,99.7749,99.8281,16
instance-9b3bb26b-ccdf-42ec-8947-37ff8914246e,2.2343,2.2343,2.2343,2.2343,2.2343,2.2343,2,85.6478,85.6478,85.6478,85.6478,85.6478,85.6478,2
instance-9b3bf4e5-c1d6-43fe-b55d-e1f8d793e20f,2.1927,2.1202,1.6355,3.3852,1.3173,3.4555,49,90.0817,90.411,90.3733,99.5996,65.7937,99.6146,49
instance-9b3c30c5-daa7-4925-b806-eeb7125570a0,1.3192,0.4288,0.4288,3.1001,0.4288,3.1001,3,86.1328,86.0845,86.0845,86.2293,86.0845,86.2293,3
instance-9b3c87ea-15c2-48f3-8e99-b347a8860b9f,17.2801,17.5949,16.2335,17.8669,16.2335,17.8669,9,98.4468,98.4475,98.4447,98.4495,98.4447,98.4495,9
instance-9b3ccda9-ee27-400d-be91-6b29d26d48c1,8.4966,8.235,5.8349,14.3434,5.8349,14.3434,5,92.7532,99.7105,82.3034,99.7244,82.3034,99.7244,5
instance-9b3d2841-43ba-41c4-b9f5-bd745831098d,3.1004,1.5629,1.5543,6.1841,1.5543,6.1841,6,84.5874,86.2582,81.2457,86.2582,81.2457,86.2582,6
instance-9b3d70d0-3b37-48d8-bdf7-f5659b2f4e56,2.3647,2.3647,2.3647,2.3647,2.3647,2.3647,2,19.6864,19.6864,19.6864,19.6864,19.6864,19.6864,2
instance-9b3e62b1-be6a-4dfe-8de3-e96f3a74200c,6.9149,7.1549,1.4378,10.8506,1.4378,10.8506,20,99.1494,99.5831,95.2301,99.6175,95.2301,99.6175,20
instance-9b3e95f0-3040-42f0-ae45-e79311eef68d,3.502,3.5732,3.2657,3.8335,3.2611,3.9203,53,73.7814,75.8451,69.0102,75.9931,67.9503,76.1782,53
instance-9b3ed65b-504c-4c51-be44-b6fc24f8fe4d,0.8942,0.8925,0.8716,0.9205,0.8675,0.9312,60,56.1481,56.2812,55.315,56.8898,55.1134,56.8898,60
instance-9b3f4284-fcc7-46af-8f6c-748092985fba,0.5593,0.5593,0.5593,0.5593,0.5593,0.5593,2,3.7947,3.7947,3.7947,3.7947,3.7947,3.7947,2
instance-9b3fc089-2ce5-4caf-80ab-120b3fa51cdb,5.2613,5.1588,5.1252,5.656,5.1252,5.656,9,99.7907,99.7921,99.7794,99.7924,99.7794,99.7924,9
instance-9b3ff093-ef4e-4a5b-82f3-348818229357,8.7269,9.1398,5.8277,12.1818,5.8277,12.1818,26,94.1661,96.857,78.8084,96.9944,78.8084,96.9944,26
instance-9b400309-805b-425b-99dc-bcae4e778527,3.6379,3.4799,3.2543,3.9963,3.2452,8.0877,62,99.9982,100.0,99.9848,100.0,99.9722,100.0,62
instance-9b4063ce-7a29-4e6d-9482-cb71d7755a60,9.2732,9.6759,7.9458,9.7604,7.9458,9.7604,9,88.5769,88.6427,87.757,89.0679,87.757,89.0679,9
instance-9b40763e-a755-4db0-b4fb-dff5fd68e1ed,5.6157,5.6157,4.4408,6.7907,4.4408,6.7907,4,53.5253,53.5253,50.0954,56.9551,50.0954,56.9551,4
instance-9b412470-4d06-44bc-9590-aea16f6fac54,3.7329,3.7329,3.7329,3.7329,3.7329,3.7329,2,71.6914,71.6914,71.6914,71.6914,71.6914,71.6914,2
instance-9b4155d9-a163-4840-ace1-29f141c62d84,8.4146,7.6951,6.3718,11.177,6.3718,11.177,6,17.6848,16.9583,11.885,24.2112,11.885,24.2112,6
instance-9b419077-0ede-43ad-b7b4-f309c0937895,5.3078,5.3078,5.3078,5.3078,5.3078,5.3078,2,53.3993,53.3993,53.3993,53.3993,53.3993,53.3993,2
instance-9b41fc2a-84ba-400d-9c1f-fd7d59b8f851,3.7822,3.6347,3.3847,3.9424,3.3497,8.1241,60,99.9959,100.0,99.9722,100.0,99.96,100.0,60
instance-9b424af5-ca89-47a8-b36b-221ccf0bcda0,2.7206,2.7071,2.6806,2.7936,2.6636,2.7967,60,34.1859,34.1354,32.9842,35.1429,31.9433,35.1429,60
instance-9b42c66a-4a38-48fd-bf51-37e3f5f2de92,3.5581,4.065,0.6078,4.8789,0.6015,5.128,64,99.8275,99.8288,99.8149,99.8288,99.8149,99.8288,64
instance-9b432590-5106-49a7-ab25-24410ec9fe83,9.2284,9.2284,9.0503,9.4065,9.0503,9.4065,4,69.6662,69.6662,69.2918,70.0406,69.2918,70.0406,4
instance-9b43e234-27ee-4aff-9320-1b1b60c64d35,3.3451,3.3181,2.8959,3.9933,2.8108,4.757,62,99.9449,99.9573,99.9017,99.9573,99.9017,99.9573,62
instance-9b44ad11-143d-4dba-b97d-5f24dd19981c,14.5424,9.3877,7.332,64.9382,5.8759,90.6393,67,91.8619,98.5691,65.6238,99.8726,64.1827,99.9192,67
instance-9b458414-e717-427a-b4c2-0b5e2af745ac,6.5021,6.3489,6.1637,7.6474,4.5537,7.9329,64,94.5044,94.5949,94.5277,94.8343,90.5421,94.8536,64
instance-9b45dc74-c8a7-4cfd-aa28-fe7b1ea457d9,6.1281,6.1281,6.1281,6.1281,6.1281,6.1281,2,43.818,43.818,43.818,43.818,43.818,43.818,2
instance-9b463427-8436-41f7-9140-fa1ebaeec456,19.6559,1.8581,1.7998,55.3097,1.7998,55.3097,6,69.4789,70.6882,64.4413,73.3073,64.4413,73.3073,6
instance-9b4654f0-9c6e-490a-8aa0-5f43abf2124e,8.7388,8.7463,8.3036,9.2656,8.2362,9.2692,64,97.1319,97.0629,97.047,97.2798,97.0195,97.2836,64
instance-9b471901-1a6b-4c06-8767-5eecb0e3aea6,65.206,65.206,65.206,65.206,65.206,65.206,2,90.5957,90.5957,90.5957,90.5957,90.5957,90.5957,2
instance-9b47720f-9c17-4b99-8ee5-c9c0709c473c,22.9891,22.9891,22.4265,23.5517,22.4265,23.5517,4,99.8533,99.8533,99.7579,99.9487,99.7579,99.9487,4
instance-9b48b879-118d-4242-9e7d-55062ffd381b,17.5685,18.1958,11.3613,21.603,11.3613,23.0999,25,99.7898,99.9511,97.9615,99.9511,97.9615,99.9511,25
instance-9b497f53-e48d-4a18-9510-18563d1f1580,17.0366,17.1627,10.7329,18.4242,10.7329,18.4242,27,99.6626,99.8037,98.0082,99.8037,98.0082,99.8037,27
instance-9b49d0e5-5c5c-476d-83d2-7e65e8264cfb,11.3336,12.5808,8.8392,12.5808,8.8392,12.5808,3,100.0,100.0,100.0,100.0,100.0,100.0,3
instance-9b49db55-6488-4235-9db9-a513b678e3dd,1.5257,1.5257,1.5257,1.5257,1.5257,1.5257,1,11.0997,11.0997,11.0997,11.0997,11.0997,11.0997,1
instance-9b4b1002-3444-4ce9-8d78-46b04dd4a810,51.7845,51.7845,51.7845,51.7845,51.7845,51.7845,2,94.2275,94.2275,94.2275,94.2275,94.2275,94.2275,2
instance-9b4b3bfe-bea9-4613-af72-ca71f779668f,2.2863,2.2601,1.9552,2.6262,1.935,3.1021,62,99.207,99.2101,99.1825,99.2101,99.1412,99.2101,62
instance-9b4b5266-cb6c-4280-82ac-82f1d43a23bf,0.8562,0.8562,0.8562,0.8562,0.8562,0.8562,1,25.8635,25.8635,25.8635,25.8635,25.8635,25.8635,1
instance-9b4e86bf-1c22-4b0c-8712-96a897a2ec2c,3.3747,3.3747,3.3747,3.3747,3.3747,3.3747,2,23.2899,23.2899,23.2899,23.2899,23.2899,23.2899,2
instance-9b4f418d-2923-4a5d-8912-e0aed86ef175,2.2118,1.6973,1.3303,4.3225,1.2906,13.2133,62,99.9419,99.943,99.9291,99.943,99.9291,99.943,62
instance-9b4ff953-b709-4913-918d-88ab168abee4,1.8784,1.6922,1.6427,2.3002,1.6427,2.3002,6,83.599,83.7696,83.2578,83.7696,83.2578,83.7696,6
instance-9b5038d9-9d6c-4f57-9c14-2f16eeab2f12,7.1444,8.7161,1.2377,9.0717,1.2216,9.1122,53,99.5249,99.6569,99.6292,99.6569,96.202,99.6569,53
instance-9b503eed-08b1-435b-a799-899c8dad67e8,3.0249,3.0249,3.0249,3.0249,3.0249,3.0249,2,18.7971,18.7971,18.7971,18.7971,18.7971,18.7971,2
instance-9b50517e-bb5a-4896-a000-d20f10700584,1.0588,1.0588,1.0423,1.0752,1.0423,1.0752,4,44.6766,44.6766,44.0073,45.3459,44.0073,45.3459,4
instance-9b50cd46-f366-4a5a-b564-01bdb1cbbb74,2.8754,2.8754,1.8285,3.9222,1.8285,3.9222,4,71.9434,71.9434,71.6018,72.2849,71.6018,72.2849,4
instance-9b532f0f-7073-43f0-980c-346c1a9722f7,16.436,13.0578,6.9156,55.4621,4.7054,72.6223,72,99.9978,100.0,99.9722,100.0,99.9722,100.0,72
instance-9b533e10-47fd-449f-a300-9449b76f8b0a,9.3396,10.7753,1.3902,11.9144,1.3419,11.9213,64,96.0856,96.1466,94.9089,96.9747,94.8852,96.9758,64
instance-9b5416ab-b918-4956-8316-372681f6ef39,2.0046,2.0416,1.2186,2.7321,1.1517,3.0842,55,96.3623,99.3493,82.2192,99.8583,37.7518,99.8665,55
instance-9b5448e4-0593-41d8-ba0c-bb34a83950f8,14.344,14.7411,11.5079,15.3817,11.5079,15.3817,13,98.8783,99.7382,94.1678,99.7382,94.1678,99.7382,13
instance-9b545681-d85f-40c6-a8ac-445d75b593ac,2.6905,2.7,2.6528,2.7186,2.6528,2.7186,6,34.2781,34.6533,31.6733,36.5076,31.6733,36.5076,6
instance-9b548af0-03a2-41e3-a2d9-dcf5b7a67c1b,2.606,1.6077,1.6021,4.6082,1.6021,4.6082,6,84.4771,84.9975,83.3552,85.0785,83.3552,85.0785,6
instance-9b556aa2-6724-4137-9f9f-ceaf9c21673f,14.8207,14.8207,14.8207,14.8207,14.8207,14.8207,2,99.9978,99.9978,99.9978,99.9978,99.9978,99.9978,2
instance-9b55b6a4-d319-4f6c-a45b-0061522d26d6,12.9939,12.9939,12.9939,12.9939,12.9939,12.9939,2,78.7134,78.7134,78.7134,78.7134,78.7134,78.7134,2
instance-9b57a911-a828-4dd0-ada6-4235b3fc3851,7.0638,7.0987,4.7128,8.5089,4.3972,9.0743,91,98.9663,99.5951,97.0959,99.5975,97.095,99.5996,91
instance-9b599fea-f258-45be-a5eb-e6f422513343,6.9981,6.9981,6.9981,6.9981,6.9981,6.9981,1,81.1633,81.1633,81.1633,81.1633,81.1633,81.1633,1
instance-9b5a9a12-7ab5-4542-bc24-f1636fca857c,2.8478,2.8478,1.84,3.8556,1.84,3.8556,4,71.0421,71.0421,69.5728,72.5113,69.5728,72.5113,4
instance-9b5af7fd-87ca-4107-9c1e-5ce8befe2a37,0.3971,0.3971,0.3971,0.3971,0.3971,0.3971,2,2.8316,2.8316,2.8316,2.8316,2.8316,2.8316,2
instance-9b5b84db-ef11-4b41-b873-dc7a3365d3f3,5.0836,5.1477,4.449,5.6129,4.2754,5.9246,64,99.954,99.9634,99.8939,99.9634,99.8422,99.9634,64
instance-9b5ba226-4cad-4d15-95cf-a37b1ad3b795,4.1578,4.0574,2.626,5.7899,2.626,5.7899,6,13.5896,5.1031,3.6285,32.0373,3.6285,32.0373,6
instance-9b5bb3b3-255f-4525-b87d-636075156b17,1.229,1.229,1.229,1.229,1.229,1.229,2,25.423,25.423,25.423,25.423,25.423,25.423,2
instance-9b5d38cd-b30c-4ea5-b513-9095252a0a06,1.8308,1.8186,1.7632,1.9259,1.7452,2.0058,64,99.9167,99.9267,99.8712,99.9267,99.8712,99.9267,64
instance-9b5eacac-9a6b-4d88-beba-8ce8a9fa41b5,3.4278,3.4278,3.4278,3.4278,3.4278,3.4278,2,28.7031,28.7031,28.7031,28.7031,28.7031,28.7031,2
instance-9b5ed5e7-b855-46dd-8f92-9796b9d51ab1,7.9417,7.9417,2.53,13.3533,2.53,13.3533,4,38.936,38.936,28.1796,49.6923,28.1796,49.6923,4
instance-9b5f2916-a611-4e68-991b-e5d63848b0b9,10.3372,10.3372,10.3372,10.3372,10.3372,10.3372,2,47.7428,47.7428,47.7428,47.7428,47.7428,47.7428,2
instance-9b5fa0a9-0338-4eaa-be79-0658ef5c43e6,0.7717,0.7502,0.6198,1.0381,0.6127,1.0501,64,38.3788,38.3968,38.2208,38.3984,38.2199,38.3987,64
instance-9b5fa9e2-5061-4eca-833f-caf4cb6e586f,3.0459,3.0459,3.0459,3.0459,3.0459,3.0459,2,18.2467,18.2467,18.2467,18.2467,18.2467,18.2467,2
instance-9b600ebb-c4d5-4ec3-bc42-01c49d07dd36,3.7271,3.618,3.3371,3.9433,3.2311,7.5618,61,99.995,100.0,99.9722,100.0,99.9722,100.0,61
instance-9b60ceb7-d604-46fa-8a9f-a342cdf1ed72,83.9755,83.9755,83.9755,83.9755,83.9755,83.9755,2,37.2512,37.2512,37.2512,37.2512,37.2512,37.2512,2
instance-9b612b0c-6fe6-463f-9571-5c0bb7087f02,3.1816,3.1816,3.1816,3.1816,3.1816,3.1816,2,39.2839,39.2839,39.2839,39.2839,39.2839,39.2839,2
instance-9b6205c3-2e36-4af0-8538-0212d23de024,7.9706,7.9706,7.9706,7.9706,7.9706,7.9706,2,93.3228,93.3228,93.3228,93.3228,93.3228,93.3228,2
instance-9b62737e-a883-4293-9c9c-4dfb9a59abf9,2.0912,1.7938,1.7705,2.8363,1.7705,2.8363,10,99.217,99.3004,98.8692,99.3078,98.8692,99.3078,10
instance-9b62ba22-4ff8-4140-b35a-902362856611,2.0737,2.0737,1.7452,2.4022,1.7452,2.4022,4,83.7489,83.7489,83.5305,83.9674,83.5305,83.9674,4
instance-9b62c451-8e5e-4b73-a221-973829fc32b7,0.1312,0.1312,0.1312,0.1312,0.1312,0.1312,2,3.4502,3.4502,3.4502,3.4502,3.4502,3.4502,2
instance-9b62df96-4350-4f98-a394-e7a6bbfd0099,0.6725,0.6725,0.6725,0.6725,0.6725,0.6725,2,2.8151,2.8151,2.8151,2.8151,2.8151,2.8151,2
instance-9b6355e0-6fd0-4f61-9376-ae16b38b697f,4.2499,1.5641,1.5614,10.5528,1.5614,10.5528,7,84.4576,83.6387,81.9647,92.7191,81.9647,92.7191,7
instance-9b646ae3-c6af-4b78-973a-7b9f9123d0eb,4.9043,4.9043,4.9043,4.9043,4.9043,4.9043,2,41.2508,41.2508,41.2508,41.2508,41.2508,41.2508,2
instance-9b64e322-3ca6-4437-bdb6-d67045c0c683,3.9968,3.9968,3.8383,4.1553,3.8383,4.1553,4,48.8173,48.8173,48.2447,49.3898,48.2447,49.3898,4
instance-9b653705-fea0-46f9-a652-2e77af7ff10a,6.7065,6.7065,2.691,10.7219,2.691,10.7219,4,98.2837,98.2837,96.5673,100.0,96.5673,100.0,4
instance-9b666a34-3bab-4d38-9e5b-effe13212dd9,4.9074,4.6128,4.3205,6.0812,4.3174,10.4494,73,99.8867,99.899,99.8625,99.8995,99.8519,99.8995,73
instance-9b679624-abf9-4be5-a801-0a7f9c3ec2b5,1.5212,1.5212,1.5212,1.5212,1.5212,1.5212,2,23.6219,23.6219,23.6219,23.6219,23.6219,23.6219,2
instance-9b679758-e87b-423f-8930-f8d17e798183,2.2292,2.1729,1.8894,2.5558,1.8407,4.0074,62,99.9381,99.943,99.9152,99.943,99.8597,99.943,62
