instance,actual_cpu,pred_low,pred_mid,pred_high,action,monthly_savings
instance-c106f3ea-94fa-426b-ad93-59199a160b08,13.951666666666668,5.616490705525399,10.517959286147487,14.700959234410574,downsize,2.506606387779002
instance-c107cdad-2d0c-473f-b7a7-d05c13bb19b5,0.9083333333333333,0.8550810016847112,0.9325736114228709,0.9946900821550555,terminate,0.0
instance-c108b222-d4ac-4845-b7f6-25263aa7e41b,7.403333333333333,3.767555355603984,7.490304011609152,8.82680503481613,downsize,0.0
instance-c10ac382-4518-428b-8b5e-91c20c03399f,3.223333333333333,4.918159120226722,8.60217286131024,9.68029677179272,downsize,0.0
instance-c10c72d3-5b0f-4920-8de6-d4c5dd45686e,18.503333333333334,8.946053196395733,13.618883300070353,17.20232342748069,downsize,3.5656485242819764
instance-c10c7c24-6c2a-4090-8ee5-445eb65894f7,12.525,9.13390463494039,11.240751192685181,12.335885154941492,downsize,0.9375016293398182
instance-c10cde40-b076-4c3b-b3dd-7199872419cc,2.676666666666667,2.503686431105894,2.6757917713149175,2.9749361404774297,terminate,0.0006386736067772604
instance-c10eb7ad-a528-4ab7-ae0a-11ba00128ba1,8.846666666666666,6.0452644748734015,9.5972723184066,9.939273885397263,downsize,0.0
instance-c10f4eb7-e2c2-4f60-b411-997e634f40ce,3.8840000000000003,2.6867225362424834,3.943129918858172,4.558336274732568,terminate,0.0
instance-c10fae9b-8ce9-4580-ba06-44955cc3810b,4.276666666666666,2.497642970317278,3.863985023566288,7.083142789064989,downsize,0.30125759946327624
instance-c1119bc9-8047-4870-89a1-dc2b63816b5e,2.6266666666666665,2.4965920790067595,2.629604814695932,2.8301368955480677,terminate,0.0
instance-c1127cd3-83f6-4b8f-b0aa-53efbe7b0be8,2.0083333333333337,1.9535832593503482,2.100672030546818,2.2901501055620623,terminate,0.0
instance-c1144af0-c24d-41bd-ae81-fefed2350283,8.865000000000002,15.291623486806484,17.855024191276915,21.440676699843014,review,0.0
instance-c114525f-caf1-479f-9ce0-25aa59166b00,11.246666666666668,9.111548723843564,11.24526084865632,14.32571193227674,downsize,0.0010262471475537183
instance-c119616d-4b9c-4367-b768-382eabe901b0,3.483333333333333,3.2485517886287116,3.472861655546179,3.529817499720524,terminate,0.007644324784622313
instance-c11a1e23-c5a1-4aef-8ac5-8fab55492b6d,8.578333333333333,6.2134805130937645,8.704568955758042,11.0481101547656,downsize,0.0
instance-c11a7468-e0b5-4e1c-818f-1eaea9a40cb6,3.19,3.010711959418455,3.1211969247516542,3.447754836820136,terminate,0.05022624493129237
instance-c11ccad7-3f99-4c02-9488-7c9c59473247,9.468333333333334,5.838722792074577,9.820125977356609,10.63923259845814,downsize,0.0
instance-c11f99b9-4475-442b-97ce-3cffaa02f48f,1.31,6.602901486406494,8.56900322171878,9.26605916202412,downsize,0.0
instance-c1202f86-4865-4261-8e50-e15d0b4f54bf,0.955,0.9604828370431386,1.107939861411777,1.3866846213358899,terminate,0.0
instance-c121890f-b205-405d-b20d-5c2551b7e4e6,4.516666666666667,4.251037662229151,5.012129208127673,5.6877511748017735,downsize,0.0
instance-c125f268-6df7-4d28-a19e-72fe3db78d0c,14.77,7.815277021516621,16.27588976481352,17.35037543971746,downsize,0.0
instance-c1261d9d-8d67-4c21-9a89-df78d428d223,12.913333333333332,9.320488877570995,15.54803136118933,19.10065725399848,downsize,0.0
instance-c127a818-ba13-444a-ad54-9dc60c9e30dd,8.193333333333333,7.1336317997939345,8.803655774816356,9.656032087247644,downsize,0.0
instance-c12882c8-c7c5-430a-8142-66a450ee5711,5.9383333333333335,3.2173100523081706,6.675522679921943,9.541066363351101,downsize,0.0
instance-c1289b97-a96f-4805-b287-15d7d71195f7,4.8983333333333325,4.495649672890039,4.92524518814614,5.443952273520429,downsize,0.0
instance-c12c1626-deb3-4c4d-8215-574c877c8952,31.555000000000003,21.640613364569184,27.291860700710988,30.942194895613405,review,3.112091688480981
instance-c12c49cf-2fd4-4f5e-9fbc-25e2a1bbc5c9,3.965,3.439683659601203,3.7334571495733817,3.8367187144158086,terminate,0.16902628081143126
instance-c12c99fd-8d0b-4d29-8eb7-66f0f7a3bdee,39.656666666666666,39.19725771747094,40.350210090902166,42.593277740179836,review,0.0
instance-c12d3233-0f1a-4cee-8970-8b3d68a29688,5.961666666666667,5.6378960081056,5.936547980768222,7.362316951319886,downsize,0.018336640705864618
instance-c12d5419-a1cc-4fe8-8bda-afc902a2a376,3.943333333333333,3.5797526173509238,4.626727969805145,5.636062848290061,downsize,0.0
instance-c1303a5b-d5b2-4770-aba5-13a37a818ebc,2.126666666666667,2.0258197826345246,2.2486224790147,2.4264818688711336,terminate,0.0
instance-c130d5af-74c6-4c28-a8a0-08d0a112aefd,14.44,7.161309557143096,15.2147445735303,16.537096756579892,downsize,0.0
instance-c131c782-cfc7-424b-8b43-2672225d3d0e,9.31,13.414260208289585,19.117311203364622,26.41820777520917,review,0.0
instance-c13239aa-b02b-45b7-8b1b-4fa6c4cdf4fa,2.6183333333333327,5.282082113909812,8.711539363172824,10.21537881045101,downsize,0.0
instance-c136ecfb-4b4f-4002-9aa9-2162fc8bfbc2,1.3533333333333333,1.0027271634986177,1.0977209732534736,1.5044479181237742,terminate,0.18659702285829755
instance-c139549a-5d7b-40c3-a4b4-84b67aa9b665,3.2183333333333333,2.4815067331279232,4.983186074068111,6.172120236423368,downsize,0.0
instance-c13a1970-b2a3-4011-a68a-ef9562356b4a,0.5183333333333333,0.4693927627240794,0.5593447167520168,0.6761790606922714,terminate,0.0
instance-c13ad1e1-0ba8-4c12-ab88-e2316dc6a05c,7.808333333333334,5.651412897189794,7.104297415334147,9.021638251627406,downsize,0.5139462201394059
instance-c13b8cc3-9db0-4053-b4b2-71186cb2af5b,13.655000000000001,7.889648171933454,14.201497670851504,15.751155393185368,downsize,0.0
instance-c13bfc33-389c-4780-a776-c4a8f071039c,13.266666666666667,9.547848948888163,12.27696651956912,15.519837639686013,downsize,0.7224811073812096
instance-c13e18a7-9792-46d4-b25c-51b5234bb32c,2.9283333333333332,2.765131598450455,2.9031549667791725,3.049513403420241,terminate,0.018380207584537327
instance-c13e386a-9c01-4d06-9190-12eb9fd9c3c6,2.595,2.7122840791037737,2.9929893676971058,3.3063079903992802,terminate,0.0
instance-c13ffd21-50c9-4a54-bba8-bc4f85293a93,10.1,8.469246778138897,10.644308102472516,11.755353410156033,downsize,0.0
instance-c1427e41-5212-403b-9d70-8c4a4a6fbf53,13.438333333333334,9.491498556070162,13.30720493854533,14.530721418110371,downsize,0.09572372819524258
instance-c142a1e0-933a-4a0e-a8d4-c513b7e715b7,1.3549999999999998,1.3262189547907721,1.358575380149059,1.4166514046525926,terminate,0.0
instance-c142b48b-d32f-4276-a2cf-37fdad09cbd7,14.208333333333334,4.395837125427263,8.485274017113412,10.42968255345889,downsize,4.177833300840543
instance-c1434838-9744-4583-8bdb-6d961fad813d,6.465,5.6654206882982185,6.658129066924517,7.483557316677431,downsize,0.0
instance-c1444804-010d-48be-92a6-a51ec3bf8532,38.505,25.530496222227914,40.14674013843248,47.091426148879556,review,0.0
instance-c148112f-07c0-4677-9e86-036e9338df7f,2.1483333333333334,2.0279429344675197,2.160635211113116,2.4085357811531867,terminate,0.0
instance-c1487281-4787-4d44-87d3-ca9996e5bd0a,7.9366666666666665,8.051059025180821,12.246842287190354,13.657615647866068,downsize,0.0
instance-c148e41e-0435-4358-99fd-ce3c5cc666cc,2.251666666666667,2.0590321084146748,2.340206049992266,2.5616752012621626,terminate,0.0
instance-c1499ea7-ebe0-4ccd-8d49-3a7bfa757489,5.618333333333332,4.872088027178801,8.58467300829541,9.574800412377233,downsize,0.0
instance-c14bdfa0-1ef2-4ce1-baf8-0731c703a0cd,8.616666666666667,4.87263301931877,8.632161563139787,9.875305043799237,downsize,0.0
instance-c14c4d9b-608d-49a1-aecd-f6833b5f0f53,5.666666666666667,4.937856223563172,5.48556179910654,5.787477977544833,downsize,0.13220655331889286
instance-c14c7154-8088-4cee-8df7-6dc1cd95f93c,24.473333333333333,12.722546785588834,26.12120701732839,36.92587735839288,review,0.0
instance-c14da376-a08d-45c5-b2d5-7250f71e3af6,8.526666666666667,4.783391954884915,8.353851721125903,9.108075148615288,downsize,0.12615491024475817
instance-c14dc450-c7ae-4d3c-8371-1818d904c4d3,4.48,4.124403482067087,4.924566114419571,5.557035550373112,downsize,0.0
instance-c14dd06a-def6-4afb-874f-3b6b91498fd8,5.02,3.294782160098833,5.859995795342109,8.29281054709103,downsize,0.0
instance-c14e3aac-f94c-4239-99f6-dbe562c567ac,5.156666666666666,1.7401822569863177,2.5673514420570736,4.399292427064533,terminate,1.8902001139650026
instance-c14e50a8-a1ae-44c8-964b-e79b3090664e,3.046666666666667,2.694089103233492,3.292698882308447,4.840579334846649,terminate,0.0
instance-c14f4187-e357-43ae-9024-a68ae5fafafe,0.8666666666666667,0.8368345087646509,0.8615065773001348,0.974373461182161,terminate,0.003766865237568283
instance-c1520b16-640f-4304-9d1d-308c33bf5b10,2.026,1.9624153587987108,2.641312865923535,3.055097553482724,terminate,0.0
instance-c1534e03-7520-40be-a0b2-623a66226744,3.055,4.712328090996889,5.383478047072015,5.994099201297591,downsize,0.0
instance-c153895d-20ae-4e65-ae23-42978182acd5,8.661666666666665,5.668455829622503,7.455494922456905,8.859332297775692,downsize,0.8805053732731248
instance-c154d50a-3fd4-4f7c-acbf-93f579e6de91,6.853333333333334,5.12644557996612,5.471608316857148,5.895699113402071,downsize,1.008659262027616
instance-c157146e-5b56-4a7f-9baf-98e2fde69e0b,4.016666666666667,2.530742597244436,3.088627078591685,3.4964775081636414,terminate,0.6774688992947366
instance-c1598885-7448-46d2-9022-3c5df1d2dc02,2.9683333333333337,3.106523846972857,3.328609561108458,3.5810392179420676,terminate,0.0
instance-c159a5dd-3655-4ddc-a514-35b83a9db646,3.348333333333333,1.011146117664009,6.161632666012149,8.9275754959617,downsize,0.0
instance-c15a1f5f-381e-4cf9-9da3-85a390a7dcc0,11.549999999999999,8.992887741375283,10.785143387428429,11.921367819480507,downsize,0.5583453271772464
instance-c15b5758-2dc7-4a11-946f-b81c8c608237,6.336666666666666,3.7489168635164885,4.4688171614702314,6.730560473136257,downsize,1.3635301387933974
instance-c15ba832-0e78-4f4f-a8b5-b65f0c0e71f3,4.66,4.251037662229151,4.927904053215724,5.972256503186374,downsize,0.0
instance-c15cb126-b3b6-4cc3-8d04-40caeb863bc5,0.4216666666666667,0.3620998431327731,0.38330311129044914,0.4299992763634048,terminate,0.028005395424638816
instance-c15d1f58-b3ee-48e3-a6e7-ab7c8db2c740,4.495,3.8210030614098227,4.32098721562329,4.995705041832866,terminate,0.12702933259499868
instance-c15d7451-f69a-4418-85f0-644a652f1707,3.2916666666666665,3.3064407868225616,5.646739246469317,12.511044774411372,downsize,0.0
instance-c15da7eb-e9a0-4f6d-b139-b55c39dbb8bc,0.19666666666666666,0.18776406958355976,0.1980578485035666,0.2254388586286646,terminate,0.0
instance-c15e7274-aec5-414b-ad87-a39ca82c074c,15.228333333333332,8.923882279301855,15.403933341538554,16.651253063588086,downsize,0.0
instance-c15e7acc-a6e5-4cf3-92ab-f560499039a9,17.666666666666668,7.21535544252711,17.337849646021528,17.636922500547538,downsize,0.24003642507095202
instance-c15f81cd-1114-4fa2-90ce-9477a96b774c,3.876666666666667,2.3482709895647798,4.647329114990495,6.280465737978661,downsize,0.0
instance-c15fe346-574e-4cb0-9a25-dde0559fc184,13.105,9.469142644973337,13.064530884372864,14.422119483853333,downsize,0.02954245440780941
instance-c1606164-2d78-4a94-bd85-21b71451ea05,9.67,6.538012263370442,8.622988237638014,9.589945068518375,downsize,0.76431858652425
instance-c16103fb-54d1-4622-a5d2-bdc69ec82a01,3.358333333333334,3.3331950350044908,3.35864421379914,3.509734349220844,terminate,0.0
instance-c1622d9f-5962-495a-a75a-64d9823e1de0,3.3349999999999995,2.617354013628555,2.9570458736775387,3.432574824230984,terminate,0.2759065122153964
instance-c164baf7-1696-4934-9f15-8f6bfb87023e,2.033333333333333,1.7097652739393823,1.9859633729097916,3.0402744011246488,terminate,0.03458007110918535
instance-c165bdc5-784b-4e36-ac9f-d1777ae12daf,17.101666666666667,7.359596480936882,15.170864257474102,17.238191084237755,downsize,1.409485758710572
instance-c169f348-9acf-4454-a9f4-38dd38ba25df,11.068333333333333,8.940282038795504,11.170410751818547,11.838882439166506,downsize,0.0
instance-c16b37f7-e044-4be0-b665-2c6e34e3e53e,0.41,1.539738024337315,2.5013350508817775,3.106245790552132,terminate,0.0
instance-c16ba4b4-fa1b-4742-b9b4-3b8ec4a56825,6.349999999999999,4.5206727172147945,7.865608953023832,8.998751197334746,downsize,0.0
instance-c16c762c-cf20-45e7-bd51-87db178d5e66,2.0666666666666664,1.8758096638992106,2.056596857148584,2.151193248033403,terminate,0.0073509609482001895
instance-c16e805d-dbcc-4831-bada-8e81c3d67ac7,7.898333333333333,4.628974232063426,7.9298919274392565,8.942533559302946,downsize,0.0
instance-c16f9b6d-f6eb-4849-9382-8edfb82f8ade,1.9783333333333335,1.961918938775584,2.043960956755985,2.311328331734733,terminate,0.0
instance-c17067ff-21ba-478c-8b25-e2fa266affad,1.265,1.177735858451022,1.2659318855825366,1.3857093966611547,terminate,0.0
instance-c170e9e9-026e-41e3-8857-e3d850453e85,9.071666666666667,4.305982647526884,8.485250620010616,9.889327023729246,downsize,0.42808371405891743
instance-c170f03e-f154-4d73-b89a-defce347bbf8,1.8416666666666666,1.7117169319698262,1.7955916974086727,2.025446518809699,terminate,0.033634727558335485
instance-c1734220-62ec-4640-abb9-35ae8e0faf01,9.2,4.445493517250426,7.567996450793757,8.957794249516443,downsize,1.191362590920557
instance-c1757e07-50e8-4f00-945b-96d3c74036c7,1.365,1.2612837695052346,1.3573676707207083,1.448641452806586,terminate,0.005571600373882937
instance-c17835db-795b-4e56-8c91-4c1bec82af3b,8.558333333333334,4.949783414773222,8.61447450893219,9.764571663525416,downsize,0.0
instance-c17a5cb5-96fc-4fdb-9065-eb4c39329467,7.345,5.104327352986198,8.05773946011516,8.942533559302946,downsize,0.0
instance-c17d9fc4-3bed-4990-8e0c-61e0bfb8f823,0.605,0.5756965231367939,1.2029446860364763,2.8293828467066264,terminate,0.0
instance-c17de696-2fe5-4efb-b992-de14c8422258,23.385,16.488134908751316,22.544624343139343,23.436927322535073,review,0.6134742295082805
instance-c1807532-65f5-4967-b67e-089da32eca36,3.7666666666666657,3.504265295115046,3.7508997312894357,3.916640414624228,terminate,0.011509862825377946
instance-c182d36e-2056-485e-9f71-90546b80eda7,16.226666666666667,8.797232878106502,15.739711866226184,16.940377483162596,downsize,0.3554770043215523
instance-c1832308-914a-4b53-a00a-3ad15cd3ef13,2.12,1.6411367123222456,2.166547975238263,3.666305612855855,terminate,0.0
instance-c1840277-ba38-4fdb-b90e-48c7da3420e0,1.586666666666667,1.8850832946807297,4.144209785053815,5.780122116611951,downsize,0.0
instance-c1860526-7619-4e3a-8971-4ccc06bd4956,8.761666666666668,5.0489185304896536,8.713783969468363,10.095187280791075,downsize,0.034954368954763185
instance-c186cf09-10f9-434e-9e00-0974f437ce16,1.7650000000000001,2.4702923673616093,6.8837651454169375,10.307077360081646,downsize,0.0
instance-c18709d9-52ed-4dae-b509-717ed702de90,6.05,5.020630651778331,5.827969384509883,6.32678223764072,downsize,0.16208234930778528
instance-c18b6ec7-54c1-482a-a561-42c9f3d35395,0.8616666666666667,0.8514288547398229,0.8554488643652125,0.9653909101228799,terminate,0.004538995680061559
instance-c18ea9d6-1367-4f21-90ac-fe4eca6105a9,7.8,2.7997858179054678,6.933280488108418,8.978610140779322,downsize,0.632705243680855
instance-c18f4249-9ae1-42ff-8fc6-f0598f0e486b,2.65,2.498402574818361,2.6960568134012446,2.8643562315150994,terminate,0.0
instance-c18fa3fe-53ce-4f75-aa64-7b32cb6fca64,1.4216666666666669,1.3294414821474234,1.346138587404525,1.4202583778099913,terminate,0.0551354978613635
instance-c1906803-19f8-45b3-92b0-36bbc376ef68,3.8850000000000002,3.625634342928379,4.446509388010465,5.887770677011392,downsize,0.0
instance-c19242e6-d536-4d76-867a-4478ceda7573,12.871666666666668,9.497496834205526,13.00485416609353,14.26728376210314,downsize,0.0
instance-c1936017-d429-4fa6-825c-ceb0336e1801,6.7316666666666665,2.4605440699940835,4.243103791993172,5.277143961690341,downsize,1.816650898511651
instance-c193b349-17da-4c07-8ab5-96c1e53c968e,6.968333333333334,6.850836005211343,7.167624163912415,9.981446905587756,downsize,0.0
instance-c1941fff-8ada-4d6c-9372-daa62c71a068,10.245000000000001,4.324041180227679,9.205866122094147,10.453462754588958,downsize,0.7585677308712737
instance-c195509f-936d-4a80-a304-0a5c4a9b05f1,1.28,1.1302390822921058,1.2974074419723187,1.8780658805417885,terminate,0.0
instance-c195dd03-73c7-4d61-99a7-877efa05c03f,6.526666666666666,5.6654206882982185,6.81245709094782,7.465685043521837,downsize,0.0
instance-c19690e1-7d0b-4923-a6bf-165155fd8f41,3.991666666666667,3.859862964380814,4.0783438761755315,4.472961224935312,terminate,0.0
instance-c1971f1c-63cf-41a1-8215-371deaa978d5,5.375,9.300177889072833,15.67016894758049,16.88556684841792,downsize,0.0
instance-c198a7aa-8b2a-4d7a-bd03-3fc891cac19e,8.643333333333333,4.87263301931877,8.540797155374538,9.562952644005497,downsize,0.07485140990992034
instance-c199ed5d-499e-4173-b23c-fc3b235fc189,8.936666666666666,5.097250594608106,8.697347244724815,9.585379111192612,downsize,0.17470317801755078
instance-c19a0d51-99de-425b-a4e6-6aa0980522e1,2.6333333333333333,1.899988476198308,2.1861814345298334,2.6097260660348764,terminate,0.32642088612655495
instance-c19e498c-eaa1-4b06-8208-7c24eb980326,3.0866666666666664,3.0592254172178928,3.194086118860741,3.3483334248567322,terminate,0.0
instance-c19ea376-f0a4-4cf5-9393-69399aa567af,1.6183333333333332,1.613129171958791,1.889918351652977,4.3073178000571195,terminate,0.0
instance-c1a13e64-1d94-44da-85d8-2b590960b07b,2.3116666666666665,1.9825168272713702,2.0794276791580053,2.323561528071514,terminate,0.1695344608813227
instance-c1a47b89-bef6-4907-b5fc-e7e6c3dccbbb,7.9775,9.285300020803849,16.206431982043988,17.125467563063314,downsize,0.0
instance-c1a4d8fc-cf9d-400b-9e51-5e03b6034a47,9.721666666666666,4.630123428227873,8.428424183944774,9.485742148525038,downsize,0.9440670123869811
instance-c1a4ff6a-4b0b-46ed-97df-db24753c4f78,2.7399999999999998,0.23576226598211783,2.5266786379543666,5.773354980572102,downsize,0.15572459429331217
instance-c1a64414-0be1-4fde-b869-c8fca1e5345c,8.995,5.140587046443388,9.033670351552965,9.909716833773192,downsize,0.0
instance-c1aa3ec2-b0ea-4467-91e3-bb21b35b56e0,15.183333333333332,7.583990847677746,13.501611368066362,16.381385631878565,downsize,1.227657034644888
instance-c1ac4203-a358-40a9-b9fe-27d0d62e8be2,8.03,6.606558510722547,8.77894666451326,10.03701296177425,downsize,0.0
instance-c1acc846-ca80-411b-8fdf-dcf4f5de6ec3,26.138333333333335,19.641766988661267,26.641501289945513,31.853064269451682,review,0.0
instance-c1ad1a6f-1fc6-401e-9029-8830fb1d0b29,1.605,2.080842698587998,3.6536642513250404,5.912813051470823,downsize,0.0
instance-c1ade7a4-9723-4d6d-895a-92b6a99431c0,23.016666666666666,12.46300443325612,18.46606740064333,27.331910821920292,review,3.321937464197036
instance-c1aeb844-3ea7-4797-8b23-36a9764c739e,3.646666666666667,2.8260065625354276,3.3393891019478845,4.857106293072054,terminate,0.22431262224471119
instance-c1b27b16-c294-4043-bd71-b532b8595d31,9.603333333333332,4.720954984837121,8.555844303116665,9.68029677179272,downsize,0.7646669920581669
instance-c1b34cf5-8bee-47af-94b3-23e107687cb7,4.348333333333334,4.2062012937480135,4.55698370813815,5.314332518366257,downsize,0.0
instance-c1b3add1-63cb-4d7c-a7c5-3e539b41f7f8,7.88,1.8769529605306319,7.329622171584978,13.870278623868865,downsize,0.4017758147429661
instance-c1b55831-7a0d-4d8a-ba06-0a1fbc900e61,6.363333333333333,1.5670555968791535,4.178028028561537,5.7152360164544,downsize,1.5952728724834109
instance-c1b5bb00-17fc-43b4-8513-0eb69e426cd3,2.4516666666666667,2.094524545558119,2.139918702148618,2.6014818052087603,terminate,0.22757601409817546
instance-c1b7028d-887f-4781-8aa3-b83cfb06d9fc,9.603333333333332,5.090689450668896,8.87318371039801,10.40602253326698,downsize,0.533009224742785
instance-c1b8aa14-6615-453d-9dbe-ac5e35de1214,1.06,0.8496294637422711,1.1079855687753903,1.28620374512485,terminate,0.0
instance-c1b934f0-59f6-462c-b59a-20721bc6fe2c,17.096666666666668,8.191084166376775,16.91874559202997,17.797062087664838,downsize,0.12988238448478834
instance-c1b96547-e053-4cd1-afb8-13cc027969d4,8.308333333333334,7.15672454396874,8.563019353743469,9.653009213397338,downsize,0.0
instance-c1bd6b48-44cb-4988-b9cd-ed9b13fc1751,6.913333333333333,5.473065959571011,6.881391416726761,8.72818688740102,downsize,0.02331759912279738
instance-c1c2e537-0e08-40fc-b745-a2738c72f732,1.8166666666666664,4.175217612502015,8.134899273131309,9.214529275302947,downsize,0.0
instance-c1c3e393-df3a-4576-8145-7d7261057f17,22.834999999999997,16.789406739656307,23.90280733537128,23.901110721404123,review,0.0
instance-c1c41161-742b-4bb5-b700-2e89b0f87f77,2.0766666666666667,1.87011848008045,2.0578568802283774,2.154490401780903,terminate,0.01373114409995114
instance-c1c468a2-f88f-49d2-bb90-c8138f7953e1,3.25,2.7669297491063087,3.13238141204108,3.373017647848415,terminate,0.08586156921001159
instance-c1c85d51-9180-43a4-9564-87cc97becd40,3.02,2.8970082835332485,3.0373794485874295,3.3350720593198337,terminate,0.0
instance-c1cbd62f-c857-49a3-8b51-26830281bf35,22.909999999999997,22.86527840239537,22.275879389643222,24.57204441102531,review,0.46290804556044524
instance-c1cce493-6d10-4cd7-b6cc-1a80fe3d0bd3,1.7266666666666666,2.352093357779138,7.886087735317384,14.225185371580768,downsize,0.0
instance-c1d11fe8-8d65-428c-bb7b-8a2d0018a362,2.7866666666666666,2.3707831455615063,2.665020078150327,2.8630383839543696,terminate,0.08880200961692807
instance-c1d23592-3aa9-41f2-a518-6412f9a141b6,4.015,2.336879530151395,3.5585632246853107,4.002529299924893,terminate,0.33319884597972294
instance-c1d29622-9517-41ff-99cc-8b4774a4a70f,7.960000000000001,4.300572919043469,8.439040540681269,10.062590587106525,downsize,0.0
instance-c1d35c45-f066-438d-b575-a87f7271e55f,1.8499999999999999,1.6613844241554827,1.9164330975285533,2.151795450395639,terminate,0.0
instance-c1d45631-32f0-473d-a4a5-e41ebc212da1,17.58666666666667,7.635953431306377,16.393294710638973,17.547657876581304,downsize,0.8711615279002188
instance-c1d7bcb2-9f40-468d-9b23-444d6e9884c3,2.7399999999999998,4.603603909295549,9.025346793527467,14.929138658264561,downsize,0.0
instance-c1d7c2a6-e69f-4cc8-884c-4459d0fe3e36,3.2083333333333326,3.1859867839666833,3.2911548554798014,3.4641886049548836,terminate,0.0
instance-c1d86c9b-d8c9-4375-badb-337441d67332,8.94,4.87263301931877,8.599589958249616,9.696761458884467,downsize,0.2484993304777796
instance-c1d8e2e6-9875-40e6-9749-77a6fc574466,4.44,4.4343496570503005,5.81151969462421,7.637970234228615,downsize,0.0
instance-c1d9bd72-e97c-4c5f-ab5e-9c8078fa29c3,9.084999999999999,5.7786335871486685,8.065216354514614,10.32094674742575,downsize,0.7444420612043308
instance-c1dbd138-b3e2-46e7-9d7c-5d3ee4a18670,3.08,1.555904956042153,5.769552049316011,16.807083686772813,downsize,0.0
instance-c1dc1cfc-c66d-41c6-90bf-8cb8c1e3073b,2.9466666666666668,2.839491504465844,3.8155777268541633,4.67760010243791,terminate,0.0
instance-c1ddd0cd-b5e8-4c8f-b3e5-bdafe8981c86,6.405,5.6654206882982185,6.886925153905418,7.696607852032311,downsize,0.0
instance-c1e0c1ec-2f8b-458c-8976-b7e6f5b75a7d,17.195000000000004,11.314430282405137,18.31045428682336,18.272165839563637,downsize,0.0
instance-c1e17ff9-f48e-4f1a-a1db-2e1778d6d0c1,4.688333333333333,2.679173068370479,7.0053623060086645,8.631232261467865,downsize,0.0
instance-c1e71cab-2588-49f8-ba9b-d085ef4f91f4,7.053333333333334,5.666319517036592,7.0236119541507325,7.776877870335129,downsize,0.02169660680329888
instance-c1eae735-4bfa-40c0-a35b-8558fae5c1e6,8.525,4.538257085095582,7.897375912145514,8.77441601277769,downsize,0.458165584133775
instance-c1ec1a7a-5cfd-4a7b-9ea0-ec01e9a91ba2,4.088333333333334,3.9572514539061765,4.107038806669858,4.9762248129198,terminate,0.0
instance-c1eff7a6-1118-4d84-ae63-dec6c0c41699,5.8,10.252713728207498,16.536799581526925,17.645324999482227,downsize,0.0
instance-c1f32ecb-6881-4dd9-99ca-3cc9c5fb2ebb,4.648333333333334,2.0239196647522846,4.670175628059633,5.67705669722764,downsize,0.0
instance-c1f578cf-00b1-49dc-90d3-4a39310e008c,3.181666666666666,3.0820378445224197,3.1719219943115915,3.3690789587029455,terminate,0.007113610819204533
instance-c1f7b81e-e2bc-4325-8844-319fb4d78ef3,13.42,9.352145744368968,14.083349767028206,15.304645955297408,downsize,0.0
instance-c1f8b77d-5e76-4ecc-995f-0c2c7165d377,7.2633333333333345,4.551734743082099,7.204921416601973,7.793791017218009,downsize,0.042640699213893886
instance-c1f942fc-5d6b-4443-98f1-a89c8853d46f,2.4733333333333336,4.165762955869745,8.429360934110038,9.422644455516943,downsize,0.0
instance-c1fded1a-5b50-49bb-a3e4-56b3673f1842,17.195,8.33107166980904,16.140289296652316,17.75991040797001,downsize,0.7699388134438093
instance-c1ff0f42-bab5-4d20-b4fe-5e080e219b1b,15.585,9.322533800169658,15.39963760599625,16.221454639833453,downsize,0.13531454762273756
instance-c200c7b4-64fd-4c91-aa19-72174d76e57e,4.233333333333333,3.247128318993221,7.085610334910741,9.735172652024524,downsize,0.0
instance-c202cb96-5142-412a-af54-2610a09ae504,7.886666666666667,4.371891451736315,7.94935162000262,8.754026202733744,downsize,0.0
instance-c2043594-4d91-4050-b00e-2f481ac1817e,3.2583333333333333,3.2943633851771805,3.334603964023448,3.8537739591300224,terminate,0.0
instance-c20477b0-4c27-4e8b-9a7c-6fdf2a96635f,2.5399999999999996,2.2028691512885006,2.4917064261831845,2.8809930549694758,terminate,0.03525430888627502
instance-c2069878-7cb4-42a0-91f0-1951fb4cee51,9.108333333333333,5.111904096142876,7.775506184798529,8.98351534831293,downsize,0.9729638184304062
instance-c207daae-a27c-459c-9f5f-5f54a27a1349,12.522,7.528561236837388,14.287153500915002,16.68010357782801,downsize,0.0
instance-c208c567-e605-48ac-9196-aeff9e8743b4,3.0283333333333338,2.825424801607133,2.998380632182415,3.2032445399013225,terminate,0.021865471840170767
instance-c20984bd-e19b-44e8-a81c-47886834ca02,16.584999999999997,10.624883812949445,16.647194731345234,17.645324999482227,downsize,0.0
instance-c20b630f-c061-4574-8e3f-3ec839fccc0b,13.68,7.701200156907059,13.745842236290894,14.922123237106833,downsize,0.0
instance-c20b95d6-2d7e-4075-bcf9-dcdfff65ba9a,3.0250000000000004,2.8538425603993445,2.8964885561882316,3.061627325739149,terminate,0.09381335398259116
instance-c20d9317-7f2f-42c5-b979-2a53cd6fc3b2,7.195,4.905037919874904,7.56361155720905,8.539970515202766,downsize,0.0
instance-c20e3a07-abd3-4da2-be4f-321ea33b1a2a,9.158333333333333,4.851595678708607,8.553174967773948,10.062590587106525,downsize,0.441765606858351
instance-c20f93f3-69df-4d63-b892-8e712172a738,15.201666666666666,9.047906096150921,15.38443586304922,16.078785377590556,downsize,0.0
